user_id,brand,month,compras,compras_anteriores,compras_futuras
525213548,apple,2019-10-01,6,0,2.0
525219092,laurastar,2019-10-01,3,0,5.0
525221091,unknown,2019-10-01,2,0,1.0
525221705,haier,2019-10-01,2,0,1.0
525224307,apple,2019-10-01,1,0,1.0
525225112,apple,2019-10-01,2,0,2.0
525226159,apple,2019-10-01,2,0,1.0
525227077,artel,2019-10-01,1,0,30.0
525227077,changhong,2019-10-01,3,0,6.0
525227587,unknown,2019-10-01,1,0,1.0
525229008,apple,2019-10-01,1,0,2.0
525229793,samsung,2019-10-01,2,0,6.0
525234636,apple,2019-10-01,9,0,3.0
525235001,apple,2019-10-01,1,0,2.0
525237821,apple,2019-10-01,6,0,2.0
525245539,samsung,2019-10-01,1,0,2.0
525247856,unknown,2019-10-01,3,0,1.0
525249426,apple,2019-10-01,12,0,4.0
525252377,apple,2019-10-01,1,0,1.0
525254614,apple,2019-10-01,1,0,1.0
525258102,apple,2019-10-01,1,0,1.0
525258756,unknown,2019-10-01,1,0,1.0
525259851,samsung,2019-10-01,1,0,3.0
525265689,apple,2019-10-01,3,0,1.0
525268351,apple,2019-10-01,7,0,1.0
525272277,apple,2019-10-01,4,0,2.0
525275105,xiaomi,2019-10-01,1,0,3.0
525277080,samsung,2019-10-01,6,0,1.0
525280827,apple,2019-10-01,5,0,1.0
525280827,samsung,2019-10-01,15,0,17.0
525281554,unknown,2019-10-01,1,0,1.0
525290105,apple,2019-10-01,1,0,3.0
525293608,apple,2019-10-01,1,0,2.0
525298455,samsung,2019-10-01,1,0,3.0
525298725,apple,2019-10-01,16,0,7.0
525299012,samsung,2019-10-01,2,0,2.0
525303642,apple,2019-10-01,1,0,2.0
525306717,samsung,2019-10-01,2,0,3.0
525315346,samsung,2019-10-01,1,0,1.0
525316545,apple,2019-10-01,1,0,6.0
525333264,apple,2019-10-01,2,0,1.0
525340095,huawei,2019-10-01,2,0,3.0
525342444,samsung,2019-10-01,1,0,1.0
525351013,kivi,2019-10-01,4,0,1.0
525351013,samsung,2019-10-01,36,0,2.0
525351013,vivo,2019-10-01,2,0,1.0
525351013,xiaomi,2019-10-01,6,0,1.0
525351128,samsung,2019-10-01,2,0,1.0
525352424,unknown,2019-10-01,1,0,1.0
525371165,apple,2019-10-01,3,0,1.0
525372402,apple,2019-10-01,1,0,4.0
525377177,apple,2019-10-01,4,0,2.0
525377177,lg,2019-10-01,1,0,1.0
525379712,samsung,2019-10-01,3,0,5.0
525381787,samsung,2019-10-01,2,0,1.0
525382800,hp,2019-10-01,1,0,1.0
525391069,samsung,2019-10-01,5,0,2.0
525391069,unknown,2019-10-01,1,0,1.0
525394402,apple,2019-10-01,1,0,1.0
525396700,apple,2019-10-01,4,0,7.0
525397543,apple,2019-10-01,1,0,1.0
525438045,orient,2019-10-01,2,0,1.0
525440884,apple,2019-10-01,4,0,1.0
525440884,samsung,2019-10-01,8,0,2.0
525442398,oppo,2019-10-01,1,0,2.0
525442870,oppo,2019-10-01,16,0,4.0
525442870,xiaomi,2019-10-01,1,0,1.0
525443396,apple,2019-10-01,1,0,2.0
525445196,apple,2019-10-01,1,0,6.0
525445818,huggies,2019-10-01,1,0,1.0
525446306,samsung,2019-10-01,1,0,1.0
525447055,unknown,2019-10-01,2,0,1.0
525449014,apple,2019-10-01,3,0,5.0
525449929,sony,2019-10-01,3,0,1.0
525451018,samsung,2019-10-01,2,0,1.0
525451723,lg,2019-10-01,3,0,1.0
525452268,xiaomi,2019-10-01,1,0,1.0
525454569,apple,2019-10-01,2,0,1.0
525454715,unknown,2019-10-01,3,0,5.0
525455639,samsung,2019-10-01,1,0,1.0
525456193,apple,2019-10-01,21,0,5.0
525456434,elari,2019-10-01,1,0,1.0
525456434,samsung,2019-10-01,3,0,1.0
525456434,xiaomi,2019-10-01,1,0,1.0
525456970,samsung,2019-10-01,2,0,3.0
525457255,apple,2019-10-01,1,0,2.0
525459186,hp,2019-10-01,1,0,1.0
525459881,apple,2019-10-01,1,0,1.0
525461550,samsung,2019-10-01,2,0,2.0
525464118,apple,2019-10-01,1,0,2.0
525464233,apple,2019-10-01,1,0,1.0
525465964,apple,2019-10-01,1,0,9.0
525467097,unknown,2019-10-01,1,0,1.0
525467633,apple,2019-10-01,1,0,1.0
525467633,unknown,2019-10-01,1,0,7.0
525467907,lg,2019-10-01,1,0,1.0
525467907,samsung,2019-10-01,2,0,1.0
525469575,belecoo,2019-10-01,2,0,3.0
525473447,apple,2019-10-01,4,0,1.0
525473843,samsung,2019-10-01,4,0,1.0
525474025,samsung,2019-10-01,1,0,2.0
525477883,xiaomi,2019-10-01,1,0,3.0
525479077,apple,2019-10-01,1,0,2.0
525479077,samsung,2019-10-01,1,0,1.0
525480845,samsung,2019-10-01,1,0,1.0
525480955,xiaomi,2019-10-01,1,0,2.0
525481237,samsung,2019-10-01,1,0,7.0
525481237,xiaomi,2019-10-01,1,0,2.0
525481625,anex,2019-10-01,1,0,1.0
525483597,samsung,2019-10-01,7,0,1.0
525484036,stihl,2019-10-01,12,0,2.0
525487199,apple,2019-10-01,6,0,4.0
525487322,apple,2019-10-01,3,0,2.0
525487449,apple,2019-10-01,2,0,1.0
525488602,apple,2019-10-01,15,0,5.0
525494127,samsung,2019-10-01,1,0,1.0
525494504,versace,2019-10-01,1,0,1.0
525495202,apple,2019-10-01,2,0,2.0
525496434,samsung,2019-10-01,1,0,2.0
525496481,samsung,2019-10-01,1,0,1.0
525496632,stels,2019-10-01,3,0,1.0
525497997,apple,2019-10-01,8,0,8.0
525497997,samsung,2019-10-01,1,0,1.0
525497997,unknown,2019-10-01,2,0,3.0
525500210,lenovo,2019-10-01,1,0,1.0
525500556,huter,2019-10-01,1,0,3.0
525501306,unknown,2019-10-01,1,0,2.0
525503717,apple,2019-10-01,1,0,1.0
525506356,apple,2019-10-01,2,0,1.0
525509415,apple,2019-10-01,4,0,1.0
525509415,unknown,2019-10-01,2,0,1.0
525511287,apple,2019-10-01,1,0,1.0
525511892,samsung,2019-10-01,1,0,4.0
525514397,apple,2019-10-01,1,0,5.0
525514397,montale,2019-10-01,1,0,2.0
525514397,unknown,2019-10-01,2,0,1.0
525517149,samsung,2019-10-01,1,0,2.0
525518526,apple,2019-10-01,5,0,1.0
525518968,samsung,2019-10-01,1,0,4.0
525519399,apple,2019-10-01,6,0,7.0
525522110,unknown,2019-10-01,2,0,5.0
525523957,samsung,2019-10-01,1,0,1.0
525524225,apple,2019-10-01,7,0,3.0
525524789,xiaomi,2019-10-01,8,0,1.0
525526963,samsung,2019-10-01,1,0,1.0
525529227,magnetta,2019-10-01,1,0,1.0
525529947,samsung,2019-10-01,2,0,1.0
525530844,apple,2019-10-01,1,0,1.0
525532202,apple,2019-10-01,10,0,40.0
525532202,lanvin,2019-10-01,2,0,4.0
525532278,apple,2019-10-01,1,0,1.0
525534671,polaris,2019-10-01,1,0,1.0
525536003,vitek,2019-10-01,1,0,1.0
525536566,apple,2019-10-01,1,0,1.0
525537864,oneplus,2019-10-01,8,0,1.0
525538268,samsung,2019-10-01,33,0,4.0
525541062,samsung,2019-10-01,1,0,1.0
525541962,oneplus,2019-10-01,3,0,1.0
525542215,samsung,2019-10-01,5,0,2.0
525545292,samsung,2019-10-01,2,0,1.0
525547767,apple,2019-10-01,1,0,3.0
525548346,milavitsa,2019-10-01,1,0,1.0
525548641,starline,2019-10-01,1,0,1.0
525554779,samsung,2019-10-01,1,0,1.0
525556500,samsung,2019-10-01,5,0,1.0
525559656,samsung,2019-10-01,1,0,1.0
525562771,apple,2019-10-01,2,0,4.0
525562910,apple,2019-10-01,13,0,11.0
525563142,samsung,2019-10-01,1,0,1.0
525563299,apple,2019-10-01,2,0,1.0
525565439,artel,2019-10-01,1,0,1.0
525566375,xiaomi,2019-10-01,4,0,7.0
525566881,unknown,2019-10-01,1,0,1.0
525571973,apple,2019-10-01,1,0,1.0
525572492,samsung,2019-10-01,1,0,1.0
525574339,samsung,2019-10-01,17,0,4.0
525579525,unknown,2019-10-01,1,0,2.0
525580183,xiaomi,2019-10-01,1,0,2.0
525580337,samsung,2019-10-01,1,0,1.0
525580649,samsung,2019-10-01,1,0,1.0
525580675,unknown,2019-10-01,1,0,1.0
525581203,nokian,2019-10-01,2,0,1.0
525583553,unknown,2019-10-01,1,0,1.0
525585854,samsung,2019-10-01,9,0,4.0
525587693,xiaomi,2019-10-01,3,0,1.0
525587707,apple,2019-10-01,3,0,10.0
525587707,lucente,2019-10-01,3,0,6.0
525587707,unknown,2019-10-01,3,0,5.0
525592232,xiaomi,2019-10-01,1,0,1.0
525592960,samsung,2019-10-01,1,0,1.0
525593272,samsung,2019-10-01,1,0,2.0
525593842,samsung,2019-10-01,2,0,2.0
525593897,apple,2019-10-01,1,0,1.0
525594829,apple,2019-10-01,2,0,4.0
525594897,philips,2019-10-01,2,0,1.0
525595895,samsung,2019-10-01,2,0,1.0
525595902,huawei,2019-10-01,1,0,1.0
525596359,cordiant,2019-10-01,1,0,1.0
525596532,apple,2019-10-01,1,0,1.0
525598780,apple,2019-10-01,2,0,1.0
525598790,apple,2019-10-01,2,0,1.0
525600329,apple,2019-10-01,1,0,1.0
525601266,lucente,2019-10-01,3,0,2.0
525601266,unknown,2019-10-01,1,0,1.0
525603220,apple,2019-10-01,2,0,1.0
525603877,apple,2019-10-01,1,0,1.0
525605191,huawei,2019-10-01,2,0,2.0
525606972,apple,2019-10-01,1,0,2.0
525608385,xiaomi,2019-10-01,1,0,1.0
525609191,adidas,2019-10-01,1,0,1.0
525620052,lg,2019-10-01,1,0,1.0
525621046,huawei,2019-10-01,1,0,12.0
525623527,samsung,2019-10-01,2,0,1.0
525624421,xiaomi,2019-10-01,1,0,1.0
525624650,apple,2019-10-01,1,0,1.0
525626020,dauscher,2019-10-01,1,0,1.0
525631350,apple,2019-10-01,2,0,1.0
525634032,samsung,2019-10-01,5,0,5.0
525634136,belecoo,2019-10-01,1,0,1.0
525634618,artel,2019-10-01,10,0,2.0
525635885,apple,2019-10-01,2,0,1.0
525639508,hansa,2019-10-01,1,0,1.0
525640620,samsung,2019-10-01,1,0,1.0
525643031,samsung,2019-10-01,16,0,1.0
525645943,xiaomi,2019-10-01,1,0,1.0
525646794,lg,2019-10-01,3,0,1.0
525647657,lucente,2019-10-01,2,0,1.0
525648016,apple,2019-10-01,1,0,1.0
525652551,sony,2019-10-01,1,0,1.0
525653727,lanvin,2019-10-01,2,0,1.0
525653727,unknown,2019-10-01,1,0,1.0
525653742,apple,2019-10-01,12,0,5.0
525660288,apple,2019-10-01,3,0,57.0
525664287,samsung,2019-10-01,2,0,1.0
525665223,samsung,2019-10-01,1,0,1.0
525667163,apple,2019-10-01,1,0,7.0
525673959,samsung,2019-10-01,2,0,1.0
525678190,xiaomi,2019-10-01,1,0,2.0
525681592,samsung,2019-10-01,1,0,3.0
525682885,unknown,2019-10-01,1,0,1.0
525686283,apple,2019-10-01,2,0,4.0
525690046,samsung,2019-10-01,25,0,3.0
525694135,elenberg,2019-10-01,1,0,1.0
525695231,apple,2019-10-01,1,0,1.0
525697091,apple,2019-10-01,1,0,2.0
525699153,redmond,2019-10-01,2,0,1.0
525700119,samsung,2019-10-01,1,0,1.0
525706172,apple,2019-10-01,1,0,1.0
525709734,casio,2019-10-01,1,0,1.0
525713196,unknown,2019-10-01,1,0,1.0
525717364,cordiant,2019-10-01,1,0,1.0
525718936,apple,2019-10-01,5,0,4.0
525719520,gerat,2019-10-01,1,0,1.0
525719917,apple,2019-10-01,2,0,4.0
525722558,force,2019-10-01,1,0,1.0
525741348,apple,2019-10-01,2,0,2.0
525750495,acer,2019-10-01,8,0,4.0
525750495,hp,2019-10-01,2,0,1.0
525750495,samsung,2019-10-01,2,0,6.0
525750495,shure,2019-10-01,5,0,4.0
525754126,apple,2019-10-01,2,0,1.0
525757959,apple,2019-10-01,6,0,1.0
525759388,samsung,2019-10-01,5,0,1.0
525759410,apple,2019-10-01,3,0,1.0
525761802,apple,2019-10-01,2,0,2.0
525763675,apple,2019-10-01,2,0,2.0
525763886,samsung,2019-10-01,2,0,1.0
525768922,apple,2019-10-01,1,0,1.0
525770984,yamaha,2019-10-01,1,0,5.0
525772859,indesit,2019-10-01,3,0,2.0
525773001,samsung,2019-10-01,1,0,1.0
525774761,samsung,2019-10-01,2,0,1.0
525775656,xiaomi,2019-10-01,1,0,1.0
525775778,acer,2019-10-01,2,0,2.0
525775968,apple,2019-10-01,4,0,1.0
525776271,xiaomi,2019-10-01,1,0,1.0
525777595,samsung,2019-10-01,2,0,2.0
525778077,samsung,2019-10-01,7,0,1.0
525778999,unknown,2019-10-01,1,0,1.0
525779469,aeroforce,2019-10-01,5,0,2.0
525780837,samsung,2019-10-01,1,0,3.0
525782626,samsung,2019-10-01,1,0,2.0
525784046,matador,2019-10-01,1,0,1.0
525785449,unknown,2019-10-01,1,0,1.0
525785723,samsung,2019-10-01,4,0,3.0
525788758,pulser,2019-10-01,1,0,1.0
525789435,apple,2019-10-01,1,0,2.0
525791966,apple,2019-10-01,6,0,1.0
525791966,samsung,2019-10-01,3,0,1.0
525792483,panasonic,2019-10-01,2,0,1.0
525793356,samsung,2019-10-01,4,0,1.0
525795956,drjart,2019-10-01,1,0,1.0
525796314,unknown,2019-10-01,1,0,1.0
525796929,samsung,2019-10-01,1,0,1.0
525798324,samsung,2019-10-01,1,0,1.0
525799315,unknown,2019-10-01,1,0,2.0
525800771,apple,2019-10-01,4,0,1.0
525800771,samsung,2019-10-01,2,0,1.0
525802243,apple,2019-10-01,18,0,2.0
525802243,samsung,2019-10-01,3,0,1.0
525805795,samsung,2019-10-01,1,0,1.0
525806226,triangle,2019-10-01,1,0,3.0
525809235,artel,2019-10-01,2,0,1.0
525809254,unknown,2019-10-01,1,0,2.0
525812808,samsung,2019-10-01,3,0,4.0
525815788,samsung,2019-10-01,2,0,4.0
525816070,apple,2019-10-01,2,0,2.0
525816555,acer,2019-10-01,2,0,2.0
525816611,samsung,2019-10-01,20,0,4.0
525816611,unknown,2019-10-01,2,0,1.0
525821430,apple,2019-10-01,1,0,1.0
525822966,apple,2019-10-01,1,0,1.0
525827360,apple,2019-10-01,2,0,1.0
525827360,samsung,2019-10-01,1,0,1.0
525828461,apple,2019-10-01,1,0,2.0
525828691,geil,2019-10-01,1,0,1.0
525829630,apple,2019-10-01,2,0,3.0
525830143,apple,2019-10-01,2,0,2.0
525850949,xiaomi,2019-10-01,2,0,2.0
525851693,nokian,2019-10-01,1,0,2.0
525851719,apple,2019-10-01,2,0,1.0
525853334,samsung,2019-10-01,1,0,1.0
525854222,apple,2019-10-01,1,0,1.0
525855164,samsung,2019-10-01,1,0,2.0
525856602,unknown,2019-10-01,1,0,1.0
525857493,samsung,2019-10-01,2,0,1.0
525857493,xiaomi,2019-10-01,1,0,1.0
525859180,apple,2019-10-01,2,0,5.0
525861125,apple,2019-10-01,1,0,1.0
525861822,huawei,2019-10-01,1,0,1.0
525863781,bq,2019-10-01,1,0,1.0
525864431,apple,2019-10-01,1,0,2.0
525866450,samsung,2019-10-01,1,0,1.0
525869029,bosch,2019-10-01,1,0,1.0
525869157,samsung,2019-10-01,4,0,1.0
525870539,artel,2019-10-01,1,0,1.0
525870786,artel,2019-10-01,1,0,1.0
525879963,acer,2019-10-01,8,0,1.0
525879963,apple,2019-10-01,3,0,4.0
525879963,lenovo,2019-10-01,3,0,1.0
525880415,sony,2019-10-01,3,0,1.0
525881446,lucente,2019-10-01,1,0,2.0
525882473,samsung,2019-10-01,4,0,3.0
525883167,apple,2019-10-01,1,0,2.0
525884943,unknown,2019-10-01,1,0,1.0
525885519,apple,2019-10-01,2,0,1.0
525886361,xiaomi,2019-10-01,3,0,4.0
525886649,nexen,2019-10-01,1,0,1.0
525890777,lg,2019-10-01,2,0,1.0
525890777,samsung,2019-10-01,2,0,1.0
525892835,xiaomi,2019-10-01,5,0,1.0
525893065,powertrac,2019-10-01,1,0,1.0
525893251,unknown,2019-10-01,1,0,1.0
525895709,apple,2019-10-01,1,0,4.0
525898636,unknown,2019-10-01,3,0,1.0
525899900,samsung,2019-10-01,1,0,1.0
525905104,apple,2019-10-01,1,0,2.0
525914188,respect,2019-10-01,4,0,1.0
525920122,samsung,2019-10-01,4,0,3.0
525921810,samsung,2019-10-01,32,0,8.0
525923586,xiaomi,2019-10-01,1,0,1.0
525924591,haier,2019-10-01,1,0,1.0
525927169,lanvin,2019-10-01,1,0,1.0
525928100,apple,2019-10-01,1,0,6.0
525931560,samsung,2019-10-01,1,0,2.0
525932415,apple,2019-10-01,1,0,1.0
525936032,apple,2019-10-01,1,0,1.0
525941716,rowenta,2019-10-01,1,0,1.0
525944695,unknown,2019-10-01,2,0,1.0
525948915,samsung,2019-10-01,20,0,5.0
525953393,apple,2019-10-01,1,0,1.0
525953584,apple,2019-10-01,1,0,1.0
525953584,lucente,2019-10-01,1,0,5.0
525959798,apple,2019-10-01,3,0,1.0
525962557,apple,2019-10-01,1,0,3.0
525963435,samsung,2019-10-01,1,0,5.0
525964775,samsung,2019-10-01,2,0,2.0
525966590,samsung,2019-10-01,5,0,1.0
525966590,vitek,2019-10-01,1,0,1.0
525970152,samsung,2019-10-01,1,0,2.0
525970752,boccia,2019-10-01,1,0,1.0
525971015,haier,2019-10-01,1,0,2.0
525972110,apple,2019-10-01,3,0,4.0
525976703,force,2019-10-01,1,0,1.0
525978185,samsung,2019-10-01,1,0,1.0
525978545,apple,2019-10-01,3,0,2.0
525981901,apple,2019-10-01,1,0,3.0
525983981,samsung,2019-10-01,2,0,3.0
525984138,apple,2019-10-01,3,0,2.0
525986495,samsung,2019-10-01,2,0,1.0
525987546,apple,2019-10-01,22,0,15.0
525988677,oppo,2019-10-01,6,0,9.0
525989221,samsung,2019-10-01,3,0,3.0
525994336,acer,2019-10-01,1,0,1.0
525995290,unknown,2019-10-01,1,0,1.0
525997131,unknown,2019-10-01,2,0,2.0
525998509,apple,2019-10-01,1,0,1.0
526001416,acer,2019-10-01,1,0,1.0
526004290,samsung,2019-10-01,3,0,10.0
526007340,samsung,2019-10-01,5,0,2.0
526007472,samsung,2019-10-01,1,0,6.0
526007836,apple,2019-10-01,48,0,5.0
526007836,samsung,2019-10-01,1,0,2.0
526008867,apple,2019-10-01,2,0,1.0
526009216,samsung,2019-10-01,1,0,2.0
526012230,apple,2019-10-01,1,0,1.0
526012516,apple,2019-10-01,1,0,2.0
526012782,apple,2019-10-01,2,0,1.0
526014213,apple,2019-10-01,1,0,1.0
526014404,alteco,2019-10-01,2,0,2.0
526015800,apple,2019-10-01,4,0,1.0
526016429,apple,2019-10-01,1,0,1.0
526019601,apple,2019-10-01,6,0,1.0
526019601,huawei,2019-10-01,10,0,1.0
526019601,samsung,2019-10-01,17,0,3.0
526019601,xiaomi,2019-10-01,7,0,2.0
526020556,apple,2019-10-01,3,0,1.0
526021265,samsung,2019-10-01,1,0,1.0
526026367,force,2019-10-01,1,0,1.0
526027209,samsung,2019-10-01,2,0,3.0
526030197,apple,2019-10-01,1,0,1.0
526033272,cordiant,2019-10-01,1,0,1.0
526035485,nokia,2019-10-01,8,0,4.0
526035485,samsung,2019-10-01,13,0,2.0
526035485,unknown,2019-10-01,2,0,1.0
526035725,xiaomi,2019-10-01,1,0,1.0
526038044,samsung,2019-10-01,1,0,1.0
526040444,samsung,2019-10-01,1,0,1.0
526041877,elenberg,2019-10-01,1,0,1.0
526041877,luminarc,2019-10-01,1,0,1.0
526049438,samsung,2019-10-01,1,0,1.0
526050862,gerat,2019-10-01,4,0,1.0
526052174,kivi,2019-10-01,1,0,3.0
526052174,lanvin,2019-10-01,2,0,2.0
526059002,polaris,2019-10-01,2,0,1.0
526059027,apple,2019-10-01,27,0,8.0
526062582,oasis,2019-10-01,1,0,1.0
526066575,samsung,2019-10-01,1,0,2.0
526068586,samsung,2019-10-01,4,0,2.0
526070240,apple,2019-10-01,1,0,1.0
526071484,varta,2019-10-01,1,0,1.0
526074227,unknown,2019-10-01,1,0,1.0
526075717,huawei,2019-10-01,2,0,2.0
526082483,apple,2019-10-01,2,0,2.0
526084554,bosch,2019-10-01,1,0,1.0
526086052,xiaomi,2019-10-01,1,0,1.0
526091065,tefal,2019-10-01,3,0,1.0
526094914,huawei,2019-10-01,12,0,1.0
526094914,samsung,2019-10-01,1,0,1.0
526101407,samsung,2019-10-01,1,0,1.0
526108667,samsung,2019-10-01,1,0,1.0
526109152,samsung,2019-10-01,1,0,1.0
526109347,apple,2019-10-01,1,0,5.0
526113513,huawei,2019-10-01,1,0,1.0
526119789,sony,2019-10-01,4,0,7.0
526120818,vitek,2019-10-01,1,0,1.0
526120818,xiaomi,2019-10-01,2,0,1.0
526123288,apple,2019-10-01,6,0,1.0
526124795,changhong,2019-10-01,1,0,1.0
526140797,beko,2019-10-01,1,0,2.0
526141136,unknown,2019-10-01,1,0,1.0
526142918,unknown,2019-10-01,1,0,1.0
526143860,lucente,2019-10-01,1,0,1.0
526147627,apple,2019-10-01,2,0,3.0
526148732,unknown,2019-10-01,1,0,2.0
526148732,yokohama,2019-10-01,5,0,2.0
526153674,apple,2019-10-01,1,0,1.0
526154669,apple,2019-10-01,1,0,1.0
526156056,force,2019-10-01,1,0,1.0
526157714,apple,2019-10-01,14,0,8.0
526159268,samsung,2019-10-01,1,0,1.0
526160313,unknown,2019-10-01,1,0,1.0
526160520,cordiant,2019-10-01,2,0,1.0
526160777,apple,2019-10-01,3,0,1.0
526160907,samsung,2019-10-01,1,0,1.0
526162334,samsung,2019-10-01,1,0,1.0
526162541,apple,2019-10-01,2,0,1.0
526162541,cort,2019-10-01,2,0,1.0
526162541,sony,2019-10-01,1,0,1.0
526162541,xiaomi,2019-10-01,1,0,1.0
526166347,apple,2019-10-01,3,0,1.0
526166461,vitek,2019-10-01,1,0,1.0
526166654,apple,2019-10-01,3,0,1.0
526167185,apple,2019-10-01,1,0,1.0
526168958,unknown,2019-10-01,1,0,1.0
526172162,apple,2019-10-01,15,0,4.0
526172162,samsung,2019-10-01,26,0,7.0
526173684,samsung,2019-10-01,2,0,1.0
526177066,galaxy,2019-10-01,1,0,1.0
526179283,lg,2019-10-01,1,0,1.0
526184475,samsung,2019-10-01,3,0,3.0
526190594,samsung,2019-10-01,2,0,1.0
526190929,apple,2019-10-01,1,0,1.0
526193196,samsung,2019-10-01,1,0,1.0
526193554,beko,2019-10-01,1,0,1.0
526196829,samsung,2019-10-01,4,0,1.0
526197479,unknown,2019-10-01,1,0,2.0
526197731,acer,2019-10-01,1,0,1.0
526200182,apple,2019-10-01,1,0,1.0
526200861,samsung,2019-10-01,4,0,1.0
526201534,huawei,2019-10-01,10,0,2.0
526201534,moulinex,2019-10-01,2,0,1.0
526201534,pyrex,2019-10-01,1,0,1.0
526201534,samsung,2019-10-01,2,0,1.0
526201534,xiaomi,2019-10-01,1,0,2.0
526202395,indesit,2019-10-01,1,0,1.0
526202755,apple,2019-10-01,2,0,2.0
526203277,apple,2019-10-01,1,0,3.0
526204326,huawei,2019-10-01,3,0,2.0
526204807,unknown,2019-10-01,1,0,1.0
526205948,apple,2019-10-01,9,0,1.0
526206600,unknown,2019-10-01,3,0,2.0
526208288,xiaomi,2019-10-01,1,0,4.0
526208873,samsung,2019-10-01,3,0,3.0
526212818,apple,2019-10-01,1,0,1.0
526215754,unknown,2019-10-01,1,0,2.0
526217682,stels,2019-10-01,4,0,1.0
526220712,apple,2019-10-01,1,0,1.0
526220926,apple,2019-10-01,3,0,1.0
526221895,unknown,2019-10-01,1,0,4.0
526223813,apple,2019-10-01,4,0,2.0
526223813,samsung,2019-10-01,1,0,4.0
526236065,lucente,2019-10-01,1,0,2.0
526237183,samsung,2019-10-01,2,0,1.0
526237294,xiaomi,2019-10-01,2,0,1.0
526240096,canon,2019-10-01,1,0,1.0
526241186,samsung,2019-10-01,1,0,3.0
526241186,unknown,2019-10-01,5,0,3.0
526242578,apple,2019-10-01,7,0,1.0
526242762,unknown,2019-10-01,1,0,1.0
526244317,xiaomi,2019-10-01,2,0,8.0
526244381,apple,2019-10-01,1,0,2.0
526246511,unknown,2019-10-01,1,0,1.0
526251252,apple,2019-10-01,3,0,1.0
526252478,unknown,2019-10-01,2,0,1.0
526253379,nokian,2019-10-01,1,0,1.0
526254893,lucente,2019-10-01,1,0,2.0
526254893,unknown,2019-10-01,2,0,1.0
526499409,samsung,2019-10-01,1,0,1.0
526499572,samsung,2019-10-01,1,0,2.0
526500609,nokian,2019-10-01,2,0,1.0
526500656,xiaomi,2019-10-01,1,0,1.0
526505331,apple,2019-10-01,1,0,1.0
526507258,xiaomi,2019-10-01,1,0,1.0
526508535,xiaomi,2019-10-01,1,0,1.0
526509812,apple,2019-10-01,4,0,2.0
526511003,samsung,2019-10-01,1,0,3.0
526513279,apple,2019-10-01,2,0,15.0
526514269,unknown,2019-10-01,1,0,1.0
526516000,sv,2019-10-01,1,0,1.0
526517134,xiaomi,2019-10-01,3,0,1.0
526518341,xiaomi,2019-10-01,1,0,1.0
526518553,unknown,2019-10-01,1,0,4.0
526520370,triangle,2019-10-01,1,0,1.0
526521596,samsung,2019-10-01,1,0,1.0
526527062,unknown,2019-10-01,1,0,1.0
526529375,samsung,2019-10-01,1,0,1.0
526529818,samsung,2019-10-01,10,0,2.0
526530715,acer,2019-10-01,3,0,1.0
526532436,apple,2019-10-01,43,0,8.0
526533082,samsung,2019-10-01,3,0,3.0
526534394,samsung,2019-10-01,1,0,2.0
526536579,cordiant,2019-10-01,1,0,3.0
526537631,unknown,2019-10-01,1,0,1.0
526537748,samsung,2019-10-01,1,0,1.0
526539997,samsung,2019-10-01,2,0,1.0
526540993,samsung,2019-10-01,1,0,2.0
526541032,galaxy,2019-10-01,1,0,1.0
526541740,apple,2019-10-01,1,0,1.0
526541988,unknown,2019-10-01,1,0,2.0
526543111,xiaomi,2019-10-01,2,0,1.0
526543861,samsung,2019-10-01,1,0,4.0
526544054,unknown,2019-10-01,1,0,1.0
526545007,apple,2019-10-01,10,0,1.0
526546231,apple,2019-10-01,1,0,1.0
526546595,unknown,2019-10-01,1,0,1.0
526551172,apple,2019-10-01,1,0,8.0
526551641,nokia,2019-10-01,1,0,1.0
526551641,samsung,2019-10-01,7,0,5.0
526552304,samsung,2019-10-01,1,0,1.0
526556252,matador,2019-10-01,1,0,1.0
526557073,apple,2019-10-01,1,0,13.0
526557684,samsung,2019-10-01,1,0,1.0
526558229,samsung,2019-10-01,1,0,1.0
526560039,montale,2019-10-01,1,0,1.0
526562341,samsung,2019-10-01,1,0,1.0
526562534,samsung,2019-10-01,2,0,1.0
526563337,apple,2019-10-01,3,0,1.0
526563643,samsung,2019-10-01,1,0,1.0
526564208,apple,2019-10-01,2,0,1.0
526564962,oppo,2019-10-01,1,0,1.0
526568651,apple,2019-10-01,1,0,1.0
526570296,lenovo,2019-10-01,3,0,1.0
526570640,xiaomi,2019-10-01,1,0,4.0
526571993,apple,2019-10-01,2,0,2.0
526572098,apple,2019-10-01,3,0,1.0
526572867,xiaomi,2019-10-01,1,0,1.0
526573122,unknown,2019-10-01,1,0,1.0
526573274,unknown,2019-10-01,1,0,1.0
526574440,apple,2019-10-01,1,0,1.0
526574517,unknown,2019-10-01,1,0,2.0
526576545,xiaomi,2019-10-01,1,0,1.0
526576904,apple,2019-10-01,1,0,2.0
526578412,samsung,2019-10-01,1,0,1.0
526578659,apple,2019-10-01,2,0,1.0
526582533,samsung,2019-10-01,1,0,1.0
526584546,apple,2019-10-01,1,0,1.0
526585447,skad,2019-10-01,1,0,1.0
526585634,samsung,2019-10-01,11,0,1.0
526585784,apple,2019-10-01,5,0,2.0
526586233,samsung,2019-10-01,10,0,4.0
526587677,samsung,2019-10-01,14,0,1.0
526589450,samsung,2019-10-01,2,0,2.0
